id,remoteId,createdAt,caption,mediaType,mediaUrl,accountId
345,"1,78514758454085E+016",2019-04-26 12:29:29,"Mitsubishi прощается с легендарным внедорожником Pajero ⚰
⠀
Pajero четвертого поколения выпускается с 2006 года, а это значит, что по законам автомобильного жанра машина уже устарела, хотя для проверенного временем внедорожника это не так-то и страшно. Тем не менее слабый спрос на Pajero вынуждает Mitsubishi прощаться с внедорожником.
⠀
Японский офис компании представил прощальную версию Pajero Final Edition, которая будет продаваться лишь на внутреннем рынке. Всего будет 700 экземпляров, стоимость каждого автомобиля начинается в пересчёте с иены с 40 500 долларов.
⠀
Отметим, что ещё в октябре 2014 года Mitsubishi анонсировала, что следующее поколение Pajero будет продаваться в версии «подзаряжаемый гибрид», однако уже год спустя на автосалоне в Токио президент марки Тетсуро Айкава заявил, что машина текущего поколения будет ещё некоторое время выпускаться, однако о её будущем он говорить отказался. После того, как Mitsubishi образовала альянс с Renault-Nissan, в иностранной прессе появлялась информация, что новая генерация легендарного внедорожника получит платформу Nissan Patrol, однако воз и ныне там, и пока ничего не говорит о том, что Mitsubishi ведет разработку следующего Pajero.
⠀
Ещё одна легенда уходит на покой. Кто будет следующим?",CAROUSEL_ALBUM,https://scontent.xx.fbcdn.net/v/t51.2885-15/57319895_2335997493347446_7715402893922975718_n.jpg?_nc_cat=102&_nc_oc=AQkx9zKpOvNPqQTFsp0IqGKhHEfrsZJBS3mcL0jF2g_tS_174hA6ByLu6wk28mhTHAI&_nc_ht=scontent.xx&oh=dfbe6b468e604ad5f9bbaef8d37b2483&oe=5DDE0EAF,1
344,"1,78669792993705E+016",2019-04-26 19:30:30,"#объявадня
Nissan Silvia, 1996 год
1 000 000 ₽
⠀
Ссылку на объявление ищите в Stories.",CAROUSEL_ALBUM,https://scontent.xx.fbcdn.net/v/t51.2885-15/58410206_1167011570125879_2580329738453441993_n.jpg?_nc_cat=100&_nc_oc=AQlmQUBwNO3HqPtNFXVslTVTniKulrOqlcs1NjNOEU3BwmAbkVx3Y9aYRVjDYga9tNo&_nc_ht=scontent.xx&oh=0f18805c5f817ec4354a9e840c1b919b&oe=5DDAFB63,1
343,"1,79785222272459E+016",2019-04-26 22:30:37,"Задержанный за дебош выпал из полицейского «уазика» — это не умышленный побег, просто полицейские забыли закрыть дверцу.",VIDEO,https://scontent.xx.fbcdn.net/v/t50.2886-16/58909529_1062871857237341_77395773048276975_n.mp4?_nc_cat=108&_nc_oc=AQmROAJSdux_nltpA7JPe-g-fa7bHq7QT7wYtD6WCHpo11OujzA4x51PKju3MLXDR2E&_nc_ht=scontent.xx&oh=cb831aef34655aa90a07e8537ec2b651&oe=5E153309,1
342,"1,80435398980965E+016",2019-04-27 23:35:00,"В Татарстане зафиксировали ужасающий акт вандализма: строительная техника уничтожила фактически новый автомобиль Volkswagen. Действие происходило на территории дилерской компании «ТрансТехСервис».
⠀
Как сообщает казанский портал KazanFirst, на видео запечатлён процесс утилизации немецких автомобилей, которые в своё время не были должным образом оформлены производителем. Фактически они не сертифицированы для эксплуатации, поэтому не могут находиться на дорогах общего пользования.
⠀
История об отзыве концерном Volkswagen AG 6700 легковых автомобилей стала достоянием общественности в декабре 2018 года. Тогда немецкое издание Handelsblatt опубликовало данные, согласно которым в период с 2006 по 2018 годы Volkswagen реализовывал машины, произведенные по предсерийной технологии. Обычно такие экземпляры сразу после проведения тестов отправляют под пресс, но в данном случае их почему-то продали под видом подержанных.
⠀
Можно долго спорить о том, что процесс уничтожения полностью исправных машин является кощунством, а сами автомобили можно было отдать нуждающимся или найти им другое полезное применение. Тем не менее с юридической точки зрения производитель грубо нарушил взятые на себя обязательства и продал автомобили, которые никогда не должны были попасть в руки автомобилистов.
⠀
Когда об этой истории стало известно, Volkswagen объявил отзыв всех таких транспортных средств. Оказалось, что 57 из них попали в Россию, а три оказались в Татарстане. Один из них и был уничтожен на парковке дилерского центра «ТрансТехСервис» в Казани.
⠀
Сообщается, что «ТрансТехСервис» выкупил эту машину у её владельца.",VIDEO,https://scontent.xx.fbcdn.net/v/t50.2886-16/59368218_846605095696406_5370134501248704460_n.mp4?_nc_cat=109&_nc_oc=AQl_dv_p0yhmES8UYZTwUYlPLTn8u8fN6C8YH9L2v0ZE9dH8IdyQ-H07NzEy8Z26c7w&_nc_ht=scontent.xx&oh=a47318245518d9510781b721f183ab74&oe=5DDFA0BF,1
341,"1,80196827251703E+016",2019-04-28 22:57:29,"Когда администрация города не способна привести дороги в нормальное состояние, в дело вступает народная инициатива. На видео Омск.",VIDEO,https://scontent.xx.fbcdn.net/v/t50.2886-16/59243574_569022596920041_2925425136227467131_n.mp4?_nc_cat=111&_nc_oc=AQmA4Cqn6_mjM-QkK0Jk9BWOHrvyP99DabCWQO-IYixQIHKYb7MXgc5HYVL-3JJMfsU&_nc_ht=scontent.xx&oh=1d597b58770553138d88be9e99ceb9f6&oe=5DD8481B,1
340,"1,79950336002129E+016",2019-04-29 17:02:48,"#объявадня
Mitsubishi Pajero, 1997 год
2 000  000 ₽
⠀
Ссылку на объявление ищите в Stories.",CAROUSEL_ALBUM,https://scontent.xx.fbcdn.net/v/t51.2885-15/58409666_472652923275403_5583845636338060446_n.jpg?_nc_cat=106&_nc_oc=AQmLb7Va6xauv26uDRZhnMV2zvKzyQDA_Uk7-gAQZm9mwjOCupGxTGzUjJEfORI-TGQ&_nc_ht=scontent.xx&oh=fc324746697ba932e0fd755d9955c3ae&oe=5DE69981,1
339,"1,78949103523081E+016",2019-04-29 23:05:57,Горная дорога как аттракцион на выбывание.,VIDEO,https://scontent.xx.fbcdn.net/v/t50.2886-16/58576116_157146415319164_1173552702591231303_n.mp4?_nc_cat=100&_nc_oc=AQls665igghWeRF9vCJoarnQYOsSMZhYhlWeO8lsDhFbGTbaFaKa60EBS1UdM5BY3nY&_nc_ht=scontent.xx&oh=1564b9894bef7b9e5b9932b4471c4212&oe=5DEA2807,1
338,"1,78601387413905E+016",2019-04-30 18:02:06,"#объявадня
Lexus GS300, 2006 год
1 100 000 ₽
⠀
Ссылку на объявление ищите в Stories.",CAROUSEL_ALBUM,https://scontent.xx.fbcdn.net/v/t51.2885-15/58410041_746149765782617_8169043182710648603_n.jpg?_nc_cat=101&_nc_oc=AQlWRSIDnp2ric5IqiZ6GT-RtMEkN_OTrlQfVaPJVZtjVPAIplKHeqGR3sSt0jAsBfY&_nc_ht=scontent.xx&oh=e0eca1143b844a2a5c908f95889f2dee&oe=5DE96B6C,1
337,"1,80545541550773E+016",2019-05-05 20:20:02,"Полиция Абу-Даби обзавелась арабским суперкаром Lykan
⠀
Lykan HyperSport оснащается 3,7-литровым «шестёркой» с двойным турбонаддувом. Мощность оценивается в 740 л.с. Суперкар способен ускоряться с 0 до 100 км/ч за 2,8 секунды, максимальная скорость составляет 395 км/ч.
⠀
Примечательно, что ливанская компания W Motors выпустила всего семь экземпляров Lykan HyperSport, каждый из которых оценивается в $3,4 миллиона. Таким образом, перед нами один из самых редких полицейских автомобилей в истории.
⠀
Ранее компания W Motors уже поставляла автомобили полиции Дубаи: специально по её заказу был изготовлен внедорожник Beast Patrol, построенный на базе Nissan Patrol.",CAROUSEL_ALBUM,https://scontent.xx.fbcdn.net/v/t51.2885-15/57899673_2515761515318040_3469516873738638921_n.jpg?_nc_cat=106&_nc_oc=AQlY0FZPAZBqERtIGiGYXWoa5PmrfzyGSq_n3XiWTYNKsshV62Qh1g5xR_w-qILKKA4&_nc_ht=scontent.xx&oh=72dbfc53fcac77271b3ed7bbaaf9c740&oe=5DD8CFE7,1
336,"1,78619396173901E+016",2019-05-05 22:30:49,"Феноменальное по своей абсурдности ДТП произошло в Ингушетии: гаишники устроили погоню за угнанной Kia Rio, но не согласовали свои действия с другим экипажем, ехавшим в противоположном направлении. Напоминает известную сцену во французской комедии «Такси».",VIDEO,https://scontent.xx.fbcdn.net/v/t50.2886-16/59539691_277495649795349_1521556049935547496_n.mp4?_nc_cat=102&_nc_oc=AQlhr0AmxoGnCb-1_cVo7cksIHLkzVwLIhBEivHLa2WJl7haLK2VJu0CV1Z_wo31S6A&_nc_ht=scontent.xx&oh=ff44d134f20c45086fbfa2a255d63c85&oe=5DDEA1CE,1
335,"1,78576231454026E+016",2019-05-06 23:30:34,Неудавшаяся попытка ограбления в Бразилии.,VIDEO,https://scontent.xx.fbcdn.net/v/t50.2886-16/60059721_2311944655793428_8762969704543470253_n.mp4?_nc_cat=110&_nc_oc=AQnpnsktQoSZ9v-QRQf-KJVKC-7fYJ0jm1P6m-ydFkerW8gS4h6q8bmDHZIdlR8rKhA&_nc_ht=scontent.xx&oh=49e3fa7b6aa562c837911e6439d15893&oe=5DD87139,1
334,"1,80648283270251E+016",2019-05-07 17:30:38,"#объявадня
Jeep Grand Cherokee, 2012 год
2 450 000 ₽
⠀
Ссылку на объявление ищите в Stories.",CAROUSEL_ALBUM,https://scontent.xx.fbcdn.net/v/t51.2885-15/58409771_188181232166912_4177682122875544544_n.jpg?_nc_cat=106&_nc_oc=AQlBrgyiD4XUxHkgN1ywCJwAiWcgeVz0ZTw8YTd6oyGZlU3V72Yib7qJoUBzHN7lHKg&_nc_ht=scontent.xx&oh=7fdbd13b43f340ba7842a6d92e3a838a&oe=5DDA7242,1
333,"1,80577131730686E+016",2019-05-07 20:30:55,"В небольшом американском городке Аугуста шериф спешил на вызов на патрульном Форде Краун Виктория, но забыл включить проблесковый маячок. На одном из перекрёстков такая оплошность привела к довольно нелепому ДТП. Никто серьёзно не пострадал.",VIDEO,https://scontent.xx.fbcdn.net/v/t50.2886-16/59919652_178626969715556_4391011088657630572_n.mp4?_nc_cat=108&_nc_oc=AQkGR24tIuFglvvOUs8dB9hOdtFFKw6ABI5QYCDOgsoZdctc8dd9hw8QVcXcCJRgR2s&_nc_ht=scontent.xx&oh=2207d2af1bc4fe8996a466228f182a08&oe=5DD744C0,1
332,"1,78994632633123E+016",2019-05-14 15:45:25,"#объявадня
Mazda RX-7, 1995 год
1 200 000 ₽
⠀
Ссылку на объявление ищите в Stories.",CAROUSEL_ALBUM,https://scontent.xx.fbcdn.net/v/t51.2885-15/58745496_2141397915945243_774697420550548469_n.jpg?_nc_cat=111&_nc_oc=AQm0oQSCO6z67HuVIKal0p_xZ8Vt0RzYgVxYKhHMMn4vdn_2zv23T1OMl3z7pD2M_V4&_nc_ht=scontent.xx&oh=4f8be7369d288ccfc2963b1f8dcf2f68&oe=5DEA31E7,1
331,"1,80282072881658E+016",2019-05-15 18:09:29,"#объявадня
BMW 6-Series, 2003 год
1 500 000 ₽
⠀
Ссылку на объявление ищите в Stories.",IMAGE,https://scontent.xx.fbcdn.net/v/t51.2885-15/58842655_449803372230715_3982439261080134219_n.jpg?_nc_cat=111&_nc_oc=AQnBW_L-bDd_22fvMx7MHP6JcqS9E3srkcndk9dECragJ0xjul14p2nydp0a8MJ-Mbk&_nc_ht=scontent.xx&oh=34047178cf724aad8511db2708ed2a69&oe=5DEB58EF,1
330,"1,7857589644407E+016",2019-05-16 15:32:40,"Сотрудники литовской таможни в Мядининкае (на границе с Беларусью) задержали автовоз из России. Он проезжал через Прибалтику транзитом — ехал в Калининградскую область с семью новыми кроссоверами Skoda Kodiaq газовской сборки. Оказалось, что помимо автомобилей предприимчивый водитель автовоза контрабандой перевозил 3200 упаковок белорусских сигарет «Минск». Он намеревался «сбросить» сигареты в Литве, где его подельники реализовали бы их на черном рынке.
⠀
Литва (как и другие страны Прибалтики) входит в Евросоюз, сигареты там из-за европейских акцизов в несколько раз дороже, чем в России и Беларуси. Так, 3200 упаковок литовские таможенники оценили в сумму, превышающую 10 000 евро. С одной этой контрабанды водитель автовоза рассчитывал заработать несколько своих месячных зарплат.
⠀
Водителя сначала арестовали, затем отпустили под залог. Автовоз и груз задержаны, сообщает таможенно-криминальная служба Литвы",CAROUSEL_ALBUM,https://scontent.xx.fbcdn.net/v/t51.2885-15/60124598_660218061073301_476613283904914734_n.jpg?_nc_cat=102&_nc_oc=AQngA-zeHmhZA5hJvvH85PRcVwFJbbIST6snnaVo5tkNOqr7JBNV_iWBGAqLs0urr60&_nc_ht=scontent.xx&oh=12ee3e933dcd8e8584c7de5b878a8c43&oe=5DDC90B9,1
329,"1,80411796331844E+016",2019-05-22 18:26:47,"25-26 мая в Ростове-на-Дону пройдет Фестиваль тюнинга ЮгМоторШоу-2019, организатором которого выступает Drom.ru. 180 интересных проектов со всего Юга России будут бороться за Гран-при более миллиона рублей в 15 номинациях, а тысячи зрителей станут свидетелями фееричного шоу. Представляем одного из участников ЮМШ-2019 — Иж-2715 «Вкусный пирожок».
⠀
Этот Иж 1997-го года выпуска, а стоимость всех доработок составила более 500 000 рублей!
⠀
Вот что говорит об этом проекте его автор, Александр Сирота: «‎Хотел иметь красивый, мощный отечественный автомобиль с «автоматом», который бы «пригождался по хозяйству». Присматривался одно время к вазовской «четвёрке», но отказался что-то из неё делать, поскольку таких проектов много. Да, нетривиальность являлась ещё одним важным условием будущей работы. И в этом отношении Иж-2715 подошёл идеально (тем более что первым автомобилем был 412-й, и продолжение «москвичёвской темы» напрашивалось само собой). Кто делал что-то подобное?»
⠀
Что думаете об этом автомобиле? Действительно ли этот пирожок вкусный? Пишите в комментариях!",CAROUSEL_ALBUM,https://scontent.xx.fbcdn.net/v/t51.2885-15/61032716_2370061463274239_3904005731955838264_n.jpg?_nc_cat=111&_nc_oc=AQk9cKPxuTAUR-4zkh1qlOiKEmj78qvrCdfaRhsFkFdOClJBEthKG-PrtFLsJdkS3SM&_nc_ht=scontent.xx&oh=d9397a9691e30e14fc70a1a48687bbe5&oe=5DD2BA1F,1
328,"1,78666925773892E+016",2019-05-22 20:43:22,"В феврале подразделение Toyota Racing Development (TRD) представило концепт GR Supra Performance Line Concept TRD, и тогда же стало очевидно, что обвес рано или поздно пойдёт в серию. Так и произошло: компания выпустила его, заодно опубликовав информацию о ценах.
⠀
От стандартной Supra машина в тюнинге TRD отличается новым передним сплиттером с боковыми закрылками, накладками на порогах и дверях, спойлером на крышке багажника, а также диффузором, причём все эти аэродинамические элементы изготовлены из прочного и лёгкого углепластика.  По идее обвес должен увеличить прижимную силу машины, что позитивно скажется на «держаке» в поворотах, однако на данный момент TRD не приводит никаких цифр. Также японцы предлагают фирменные кованые колесные диски R19.
⠀
Стоит комплект недёшево: за тюнинг переднего бампера придётся заплатить в эквиваленте 2900 долларов, спойлер оценён в 1820 долларов, а боковые юбки в 3190 долларов. Если же владельцу придутся по душе диски, то их можно приобрести за 5830 долларов. По итогу, весь обвес с колёсными дисками обойдется покупателям в 13 750 долларов.
⠀
А вот силовыми установками специалисты TRD решили пока не заниматься. Напомним, что базовая версия купе оснащается 2,0-литровым двигателем BMW B48B20 мощностью 194-255 л.с., однако выбор следует делать, конечно же, в сторону 3,0-литровой «шестерки» B58B30 мощностью 335 л.с. Оба мотора работают с 8-ступенчатым «автоматом» ZF.
⠀
Напомним, что новая Supra будет продаваться и в России, правда, нашим автолюбителям достанется по официальным каналам лишь 22 экземпляра.",CAROUSEL_ALBUM,https://scontent.xx.fbcdn.net/v/t51.2885-15/59831694_868279126843345_1276992711170453443_n.jpg?_nc_cat=100&_nc_oc=AQlviUATZr6MKU0M7vCf_j763wYw4DDtSGCoMFEIQ6u2SNZVRATvjVysIoTq3yX8VrI&_nc_ht=scontent.xx&oh=7d9f6b809a9a94d8eab7e71c51e0238a&oe=5DDF76EB,1
327,"1,80462055751215E+016",2019-05-23 14:01:01,"Land Cruiser Prado потерял лидерство на авторынке Дальнего Востока
⠀
Лидеры продаж на рынке новых автомобилей Дальневосточного федерального округа традиционно отличаются от общероссийских бестселлеров. К примеру, в марте самой популярной машиной здесь стал внедорожник Toyota Land Cruiser Prado. Однако в апреле японский «Уазик» потерял звание лидера. Он отдал корону куда более обыденной по российским меркам модели — Kia Rio.
⠀
Удивительно, но факт: продажи бюджетного корейского автомобиля подскочили почти в четыре раза! В итоге за апрель 2019 года на Дальнем Востоке было реализовано 115 таких машин. Спрос на «Прадик» опустился на 23%, но даже с учетом этого он отстает от лидера всего на одну штуку: за прошлый месяц было продано 114 японских внедорожников. Недалеко ушёл и кроссовер Hyundai Creta, разошедшийся тиражом 111 автомобилей (+12,1%).
⠀
Также в пятерку лидеров на Дальнем Востоке вошли кроссовер Toyota RAV4 (102 шт.; +1%) и классическая «Нива» (72 шт.; -8,9%).
⠀
Что бы купили сами: cвежий Прадик или Киа Рио?",CAROUSEL_ALBUM,https://scontent.xx.fbcdn.net/v/t51.2885-15/59567784_868204506848957_8223601587388409114_n.jpg?_nc_cat=105&_nc_oc=AQmrH7qFCxoA6P6dTrWj8y9C10EJ82BPxhoNc9bMKwVk40m5TA0AqZx8vbX8dI_rKfE&_nc_ht=scontent.xx&oh=42866ef05d89d405ae0385fd9a53905a&oe=5DE1FBD1,1
326,"1,80415842970943E+016",2019-05-24 13:40:31,"25-26 мая в Ростове-на-Дону пройдёт Фестиваль тюнинга ЮгМоторШоу-2019, организатором которого выступает Drom.ru. 180 интересных проектов со всего Юга России будут бороться за Гран-при более миллиона рублей в 15 номинациях, а тысячи зрителей станут свидетелями фееричного шоу. Представляем одного из участников ЮМШ-2019 — Mercedes-Benz SL 500 «Волкодав».
⠀
Как думаете, сложно ли оформить такое «НЛО» в Краснодарском крае? Вот что рассказывает Игорь Владимиров, один из авторов проекта: «Казалось бы, всё должно быть просто. Технику не трогали, силовая структура сохранена. Соответственно, остались неизменными все элементы пассивной безопасности, включая подушки. Естественно, в наличии номера кузова и «чистые» документы. До начала работ отправляли их план в НАМИ, по итогу прошли там же экспертизу — успешно. Обратились в ГИБДД. Сначала в Краснодарский край, потом в Ставрополье, Адыгею, Ростов. Взяток не платили принципиально. Самый «крутой» ответ был: «Мы, пожалуй, не возьмёмся, посылайте документы в Дагестан»! Как это не возьметесь? Вы что, частная лавочка? Где-то отказали, откуда-то заключение так и не пришло. При том, что пакет документов отправляли письмами с уведомлением. В итоге на личной аудиенции с одним из начальников технадзора получили такую устную резолюцию — не хочу ставить на учёт, не нравится мне ваш проект. Полгода судились, узнав, что указанный человек не имеет ни техобразования, ни элементарной технической грамотности. Прошли благополучно ещё одну экспертизу и по её результатам выиграли суд. Сейчас автомобиль — с документами, на номерах.»
⠀
Что думаете об этом автомобиле? Хотели бы себе такого зверя? Пишите в комментариях!",CAROUSEL_ALBUM,https://scontent.xx.fbcdn.net/v/t51.2885-15/60084701_372362390045153_2757210302343750008_n.jpg?_nc_cat=100&_nc_oc=AQkbRrgiqneoB0WC-OiHHYlTuYUi5bie8czo81GZrkKPmTbW6t217V0pYSveKNwDZDs&_nc_ht=scontent.xx&oh=16d8521d438f34e33f36019f24b0ce98&oe=5DE56704,1
325,"1,78568286704124E+016",2019-05-24 18:47:10,"Как узнать, что за суперкар пролетел мимо в ночи? Конечно, по задним фонарям! Кто сможет вспомнить марку и модель всех этих машин, тот красавчик! ✌?",IMAGE,https://scontent.xx.fbcdn.net/v/t51.2885-15/59538384_358957078080750_8148186014119453685_n.jpg?_nc_cat=105&_nc_oc=AQm90HXF_p3FetDUAKxtSrRQUdGE5iM0m-Epj3ZNLMulDMz4M7LniygNtD3hrOawhHI&_nc_ht=scontent.xx&oh=a1c884f013e558961db91eab8fda8734&oe=5DD86F74,1
324,"1,79026145743092E+016",2019-05-25 19:47:36,"«Народный арт-перформанс» — житель Хабаровска в знак протеста против длительного отключения воды в его доме решил устроить заплыв в строительном котловане, который раскинулся посреди дороги.",VIDEO,https://scontent.xx.fbcdn.net/v/t50.2886-16/61777462_2277556342311294_8095621534025599510_n.mp4?_nc_cat=111&_nc_oc=AQm8i5ESwyr5PEGEeAExaOfLtx59qx9u-2Vovlbyicdx0YUqwk1EXKoWXup9rwT6DPQ&_nc_ht=scontent.xx&oh=4effdc033a5172e8c61782f163fc6714&oe=5DE2DA78,1
323,"1,79492792442816E+016",2019-05-26 21:34:17,"Вдохновляющий пример помощи случайных свидетелей ДТП. В Чеховском районе Московской области мотоциклист врезался в легковушку и попал под её колеса. Инцидент произошёл 21 мая неподалёку от деревни Крюково, когда девушка, сидевшая за рулём автомобиля Kia, выехала со второстепенной дороги перед несущимся мотоциклом. Произошло столкновение, и 25-летний водитель мотоцикла попал под колёса автомобиля, продолжавшего двигаться. Свидетель происшествия, идущий с маленьким сыном на плечах, мгновенно сориентировался, опустил ребенка на землю, подбежал к машине и остановил её. Затем мужчина криками подозвал к себе прохожих, и через считаные секунды они совместными усилиями подняли машину и спасли мотоциклиста. Его отправили в больницу.",VIDEO,https://scontent.xx.fbcdn.net/v/t50.2886-16/61869238_327339964607341_2351022124867928695_n.mp4?_nc_cat=110&_nc_oc=AQn-ugkux1JI65pGlwdF8VIw4aE45jOLSWu3bDy6DMQkzjvbDy3oefw2o-mGD6EYdI4&_nc_ht=scontent.xx&oh=b7fa88eb7a2906683d58b75ef2806f9b&oe=5DD81D9A,1
322,"1,79677589952654E+016",2019-05-27 23:19:26,"Красная машина домчалась до полуфинала! Сборная РФ по хоккею завоевала бронзу на ЧМ-2019, второе место — у канадцев, первое — у финнов.
У нас один вопрос: о чем вы думаете, когда слышите фразу «Красная машина»?
⠀
Ставь в комментариях эмоджи, если красная машина — это...
- красная машина ?
- хоккейная команда ?
- и то, и другое ?",IMAGE,https://scontent.xx.fbcdn.net/v/t51.2885-15/60142815_153911992322068_4741705222262850397_n.jpg?_nc_cat=107&_nc_oc=AQlQvriLzel6YGfcLmRNmNFVcp_A0OKRKVZ7U1JqG9dkeEKMwwMFNLJb4p2h8jtKTu0&_nc_ht=scontent.xx&oh=6a3a64b12630a3e6d4387c5bca44da6a&oe=5DE24677,1
321,"1,80694997290532E+016",2019-05-28 00:20:25,"«АвтоВАЗ» отзывает XRAY Cross из-за опасного дефекта рулевого управления. Завод уже разослал предписания своим дилерам. На автомобилях будут бесплатно менять промежуточный вал.

В предписании №23-19 от 24.05.19 г. «Об устранении несоответствия ЭУРУ» говорится: Срочно отозвать из эксплуатации автомобиль из списка и доставить его эвакуатором на территорию дилерского центра. При необходимости воспользоваться программой «Лада помощь на дороге». На автомобиле необходимо провести работы по замене вала промежуточного. Информация о доставке вала промежуточного и оформлению АГО будет сообщена дополнительно». «Пожарная» риторика письма недвусмысленно указывает на серьёзные последствия дефекта — машина попросту может внезапно стать неуправляемой.",IMAGE,https://scontent.xx.fbcdn.net/v/t51.2885-15/60324817_519647301904722_6808737617658896336_n.jpg?_nc_cat=108&_nc_oc=AQmnZNSjnAJiYTJ-igvoSUFuO6fiyyO_vcWL8UIwtv97JzTYxp_2J9t6bIKFbTd-Co0&_nc_ht=scontent.xx&oh=b38b6ee1302efa7b7f938160874dca9a&oe=5DC769F5,1
320,"1,80385940381503E+016",2019-05-28 02:01:12,"Чтобы выделиться на дороге, не обязательно покупать красный спорткар ?",IMAGE,https://scontent.xx.fbcdn.net/v/t51.2885-15/60846216_172290487107651_6788656222695451019_n.jpg?_nc_cat=102&_nc_oc=AQk8GEO1k25jtSiGdWw4cnddTd5MBlyEaj-4rMMOW8c4l0Xa6ABFolq2giIGhYUgMoY&_nc_ht=scontent.xx&oh=05753e88e238755254e2bdb46022b791&oe=5DCBBBDB,1
319,"1,78534783514319E+016",2019-05-28 04:01:14,"MG Metro 6R4 — это полный привод, среднемоторная компоновка и до 700 лошадиных сил! Если бы «Группу Б» не запретили в 1987-м, он бы и сегодня мог надрать зад немцам и итальянцам.",IMAGE,https://scontent.xx.fbcdn.net/v/t51.2885-15/61186249_2364804103755598_493388266106372437_n.jpg?_nc_cat=103&_nc_oc=AQlBfGi0a64pXSD31lmT_VnPeg8xDFEPWomS2Njv9cBP8L17Cnjy8BvG7g6r4LtKtTw&_nc_ht=scontent.xx&oh=8e48095d011dbb2c3d401cd4c21c1d3c&oe=5DDE082F,1
318,"1,80052250292002E+016",2019-05-28 05:10:19,"#объявадня
Чудесное транспортное средство продается в Увельском районе Челябинской области и на Drom. Зеленый броневик на шасси ГАЗ-67! Повторить выступление Ильича? Повторить подвиг Химайера? Участвовать в страйкбольных маневрах? Поразить жену до глубины души? Потратить миллион рублей самым оригинальным способом? Все это — реплика бронемашины БА-64б.
А вы посмотрите на этот шанцевый инструмент, заботливо выкрашенный в цвет кузова!",IMAGE,https://scontent.xx.fbcdn.net/v/t51.2885-15/60227545_385756395481249_6373990618242685166_n.jpg?_nc_cat=108&_nc_oc=AQl9ehwbI6n3-ojx85BDlVTFNXkeCNJG-DS_nWHeZjAUwf_FOIlNjFEmAs6YxvwY0ww&_nc_ht=scontent.xx&oh=0f2551a8282ac59c3fc994a6562f3090&oe=5DD64C25,1
317,"1,79037623593086E+016",2019-05-28 21:15:12,"Нам кажется, или в последнее время таксисты совсем страх потеряли?",IMAGE,https://scontent.xx.fbcdn.net/v/t51.2885-15/60840733_1165341480337524_7744942636031048115_n.jpg?_nc_cat=100&_nc_oc=AQn_bc4bRMqMHmA0htfKi796Utt2GyYAx7vBTc5yjz2IMTIHQKf2KPwA9CDzj7TzYgk&_nc_ht=scontent.xx&oh=c8e2db739c614e319bdda033f8e645bc&oe=5DDADA44,1
316,"1,79034538153122E+016",2019-05-28 21:35:18,"#объявадня ⠀
Mustang 1968 в идеальном состоянии подходит для ежедневной езды. Про машину можно не говорить — многие из нас мечтают о «Мустанге» ?  В этом объявлении интереснее всего комментарии: «Предлагаю обмен Вашего авто на щебень фракции 0-20 в количестве 300 тысяч тонн». Обязательно почитайте — там еще много веселого ?",IMAGE,https://scontent.xx.fbcdn.net/v/t51.2885-15/61315735_402223967033197_3704944932262303968_n.jpg?_nc_cat=111&_nc_oc=AQnTfeVd_Y6y4x2-70Ly-3QGkKcEXYivZt3MlBTeMeih93lpzaixoYYqsX9J5Yu13lE&_nc_ht=scontent.xx&oh=da64682d3040a17593187c3fd81c15c6&oe=5DDDC9F7,1
315,"1,80060680412044E+016",2019-05-29 00:13:16,"Пусть тот, кому кажется, что Tiguan будет плохо выглядеть с антикрылом, первый бросит в нас камень! Встреча GTI-фанов на Вёртер-Зе продолжает радовать нас сочными фотографиями.",IMAGE,https://scontent.xx.fbcdn.net/v/t51.2885-15/60674353_297125997831459_7459715763643504335_n.jpg?_nc_cat=100&_nc_oc=AQkv7X7N6imOpIqzVVlAFLFI0xPkFhGNGLNCKpDt1ziRIzx4Z_x2MrNEPn1fiWzIoYw&_nc_ht=scontent.xx&oh=61ecf99ac27c9c08817d611f0ed3bf38&oe=5DEA8186,1
314,"1,80712356820476E+016",2019-05-29 19:31:34,"Какой техники в армии ?? больше всего: танков, самолетов, катеров, БТР? Нет! Самая распространенная в войсках техника — автомобили. 
Кто служил водителем — шаг вперед!
⠀
Сегодня — День военного автомобилиста. Поздравляем всех причастных!",VIDEO,https://scontent.xx.fbcdn.net/v/t50.2886-16/61271560_135565067539725_8240462190936883004_n.mp4?_nc_cat=107&_nc_oc=AQkhLhTDqJGrH6-PBZ7YSJFp8sUkGFwtIkjbY7AAKmI4Ne2__JTA76GFJPIlQHtDEuY&_nc_ht=scontent.xx&oh=73bca41255e64f9df476f6d2ad313e5a&oe=5DD707FA,1
313,"1,78887419953403E+016",2019-05-29 20:30:13,"#объявадня
Крутейший кастом на «Дроме»: ГАЗ-53 “Redneck” продается в Тюмени за полтора миллиона рублей. Это первый автомобильный проект мотомастерской Ferrum Art Customs: рама «Газели», кабина от грузовика, «тойотовский» V8. Говорят, едет великолепно. А уж как выглядит!",IMAGE,https://scontent.xx.fbcdn.net/v/t51.2885-15/61399801_397485270842495_811149033683552692_n.jpg?_nc_cat=107&_nc_oc=AQnl6O3tSfksIU5drp4g-S_BYPt4TcI_wUIHwnyCZueMX8ACrrVpLyJLJ--yA1b8FPA&_nc_ht=scontent.xx&oh=883a3b275f9e6ed6361a38a64893b1bd&oe=5E15909F,1
