id,remoteId,publishedAt,text,groupId,containsArticle
355,135758,2019-04-23 22:30:26,"В Китае потребительница устроила сидячую забастовку в дилерском центре Mercedes-Benz прямо на капоте одного из автомобилей. История такая: девушка Ван Цянь купила Mercedes-Benz CLS на своё тридцатилетие и не успела выехать из автосалона, как двигатель дал течь масла. Она потребовала от дилера заменить автомобиль или вернуть деньги, дилер согласился лишь на замену двигателя. Ван Цянь не уступила, через несколько недель споров, пришла в автосалон, села на один из автомобилей и стала кричать на сотрудников центра. Заснятое видео моментально разлетелось по Сети. В процессе выяснилось, что менеджеры ещё и навязали девушке покупку автомобиля в кредит, не предупредив заранее, что это приводит к росту цены на $2200. Скандал дошёл до головного офиса Mercedes-Benz, компания уладила все разногласия с недовольной клиенткой, у провинившегося дилера отобрали лицензию.",1,0
354,135825,2019-04-24 13:40:26,"Названы марки автомобилей, водители которых чаще всего нарушают правила

Смотрите список: https://drom.ru/s/iEL",1,0
353,135852,2019-04-24 15:03:48,"Модельный ряд Mercedes-AMG получит важную особенность

Подробнее: https://drom.ru/s/JY6",1,0
352,135856,2019-04-24 16:01:38,"В России стареет парк легковых автомобилей

Подробнее: https://drom.ru/s/v4U",1,0
351,135874,2019-04-24 17:49:22,"Названы любимые автомобили российских чиновников

Весь список: https://drom.ru/s/2Us",1,0
350,135889,2019-04-24 18:30:01,"Более 2 миллионов за хот-хэтч от Hyundai. Это много или мало?

Выясняем в нашем новом тест-драйве: https://drom.ru/s/P0L",1,0
349,135900,2019-04-24 20:30:27,"Предел скорости на трассах предложили увеличить до 110 км/ч

Подробнее: https://drom.ru/s/F36",1,0
348,135931,2019-04-24 22:13:22,"Глава ГИБДД предложил приравнять детей к прицепам

Подробнее: https://drom.ru/s/CgV",1,0
347,135946,2019-04-24 23:10:43,"Ответственность за липовый техосмотр ужесточат

Подробнее: https://drom.ru/s/tg0",1,0
346,136032,2019-04-25 12:15:00,"Toyota снимает с производства Mark X. Замены не будет 
 
Подробнее: https://drom.ru/s/F4c",1,0
345,136055,2019-04-25 13:17:23,"#объявыподписчиков 
BMW 5-Series, 2001 год 
385 000 ₽ 
 
Ссылка на объявление — https://drom.ru/s/6ys
Что думаете об этом автомобиле? Пишите своё мнение в комментариях",1,0
344,136076,2019-04-25 14:14:41,"Первый Haval русской сборки: в каких версиях его предложат

Разбираемся: https://drom.ru/s/1GJ",1,0
343,136096,2019-04-25 15:00:07,"Классический Toyota Land Cruiser J40 превратили в безумный хот-род

Смотрите видео и фото: https://drom.ru/s/sUY",1,0
342,136112,2019-04-25 16:00:08,"Mercedes-Benz выкатил на тесты странный прототип

Подробнее: https://drom.ru/s/w78",1,0
341,136125,2019-04-25 17:00:08,"Skoda Octavia 2019 года: неожиданная смена Кашкай на Октавию, плюсы и минусы и итоговые впечатления спустя неделю после покупки

Читайте новый отзыв от автовладельца: https://drom.ru/s/ESq",1,0
340,136132,2019-04-25 18:00:06,"Блог Рио Х-Лайн. Весенние будни русского корейца на службе у приморского журналиста

Читайте новый пост на сайте: https://drom.ru/s/dCC",1,0
339,136139,2019-04-25 19:00:07,"Mitsubishi прощается с легендарным внедорожником Pajero

Подробнее: https://drom.ru/s/3oU",1,0
338,136181,2019-04-25 23:00:05,"Астрахань, Россия: мужчина, переходя дорогу, пытается избежать участи быть сбитым автомобилем, но у Мондео слишком покатый нос :( Пешеход порадовал своей сообразительностью, но, увы, он попал в больницу со сломанными рёбрами. Форд с места происшествия удрал.",1,0
337,136241,2019-04-26 13:51:36,"Кроссовер Renault Kaptur обновился, но не подорожал

Подробнее: https://drom.ru/s/Q3A",1,0
336,136245,2019-04-26 14:40:00,"«Буханка» получила спецверсию для тяжелого бездорожья

Подробнее: https://drom.ru/s/fW3",1,0
335,136259,2019-04-26 15:40:00,"ГИБДД готовит изменения: получить права станет сложнее

Подробнее: https://drom.ru/s/lsx",1,0
334,136272,2019-04-26 16:30:01,"УАЗ обновил Патриот для полиции

Подробнее: https://drom.ru/s/KlC",1,0
333,136285,2019-04-26 17:30:01,"В США полиция придумала, как отказаться от рискованных погоньъ

Подробности с видео: https://drom.ru/s/RBs",1,0
332,136295,2019-04-26 18:30:01,"Toyota Camry 2001–2011 гг. (кузова XV30 и XV40). Принцессы на горошине

Читайте нашу новую статью: https://drom.ru/s/0hT",1,0
331,136303,2019-04-26 19:30:02,"#объявадня 
Nissan Silvia, 1996 год 
1 000 000 ₽ 
⠀ 
Всю информацию можете найти на сайте — https://drom.ru/s/eZb",1,0
330,136330,2019-04-26 22:30:00,"Задержанный за дебош выпал из полицейского «уазика» — это не умышленный побег, просто полицейские забыли закрыть дверцу.",1,0
329,136395,2019-04-27 18:36:28,"Suzuki представил новый «глобальный» грузовик за 600 000 рублей

Подробнее о новинке: https://drom.ru/s/BTq",1,0
328,136403,2019-04-27 19:33:00,"В Daimler AG удивились наличию Мерседесов и Майбахов у Ким Чен Ына

Подробнее: https://drom.ru/s/nP3",1,0
327,136433,2019-04-27 23:34:10,"В Казани уничтожают «серые» автомобили Volkswagen

Подробнее: https://drom.ru/s/DmZ",1,0
326,136490,2019-04-28 18:48:07,"Первый тест-драйв Jeep Gladiator. Да, он нам понравился

Читайте на сайте: https://drom.ru/s/Eiy",1,0
325,136496,2019-04-28 20:41:43,"Как нам не потерять Сибирь и Дальний Восток, или Рассказ о судьбоносной поездке по военно-томской дороге

Читать: https://drom.ru/s/bke",1,0
324,136500,2019-04-28 22:56:31,"Когда администрация города не способна привести дороги в нормальное состояние, в дело вступает народная инициатива. На видео Омск.",1,0
323,136521,2019-04-29 14:53:50,"У Lada Granta изменились комплектации и цены

Подробнее: https://drom.ru/s/qwE",1,0
322,136531,2019-04-29 16:00:07,"Honda Stepwgn 2015 года: качество, практичность и индивидуальность.

Читайте новый отзыв от автовладельца: https://drom.ru/s/wst",1,0
321,136551,2019-04-29 17:00:08,"#объявадня 
Mitsubishi Pajero, 1997 год 
2 000 000 ₽ 
⠀ 
Всю информацию можете найти на сайте — https://drom.ru/s/ANo",1,0
320,136559,2019-04-29 18:00:06,"В гостях у «дяди Васи». Непредсказуемый ремонт. А как хорошо всё начиналось…

Читайте на сайте: https://drom.ru/s/Opt",1,0
319,136568,2019-04-29 19:41:51,"В России будет больше камер, фиксирующих нарушение средней скорости движения 
 
Подробнее: https://drom.ru/s/u1g",1,0
318,136591,2019-04-29 22:01:26,"Aurus задерживается: розничные продажи начнутся только в 2020 году

Подробнее: https://drom.ru/s/Pkb",1,0
317,136605,2019-04-29 23:05:20,Горная дорога как аттракцион на выбывание.,1,0
316,136636,2019-04-30 13:14:47,"В США с аукциона продали «останки» полностью сгоревшей Ferrari 90-х годов

Подробнее: https://drom.ru/s/oRs",1,0
315,136648,2019-04-30 14:10:00,"БЕЛАЗ разработал двух «монстров» для подземных работ

Подробнее: https://drom.ru/s/LlT",1,0
314,136658,2019-04-30 15:10:00,"Серийную версию Renault Arkana покажут в конце мая

Подробнее: https://drom.ru/s/mSP",1,0
313,136675,2019-04-30 16:08:53,"BMW 3-Series 2018 года: откровение в плане удовольствия от езды.

Читайте новый отзыв от автовладельца: https://drom.ru/s/cRw",1,0
312,136704,2019-04-30 17:00:11,"В строительство нового кольца вокруг Москвы придётся вложить ещё 20 млрд рублей

Подробнее: https://drom.ru/s/FwM",1,0
311,136722,2019-04-30 18:00:06,"#объявадня 
Lexus GS300, 2006 год 
1 100 000 ₽ 
⠀ 
Всю информацию можете найти на сайте — https://drom.ru/s/2ay",1,0
310,136731,2019-04-30 19:00:11,"Кабан с рюкзаком. Тест нового Kia Soul

Читайте на сайте: https://drom.ru/s/Bne",1,0
309,136790,2019-05-01 19:22:44,"Geely выпустил первый в мире грузовик с двигателем на метаноле

Подробнее: https://drom.ru/s/CYR",1,0
308,136796,2019-05-01 20:28:00,"Мантуров раскрыл особенности военных кабриолетов Aurus

Подробнее: https://drom.ru/s/ObG",1,0
307,136803,2019-05-01 21:28:00,"Mercedes-AMG откажется от заднеприводных моделей 
 
Подробнее: https://drom.ru/s/6bC",1,0
306,136843,2019-05-02 17:19:48,"На параде Победы покажут «Ниву»-пикап с крупнокалиберным пулемётом

Подробнее: https://drom.ru/s/e9p",1,0
305,136890,2019-05-02 19:32:12,"Дизайнер из Германии разработал альтернативный E-Class — в стиле культового W115

Фото и видео: https://drom.ru/s/kgL",1,0
304,136904,2019-05-02 20:34:53,"Министр «засветил» дизайн секретного внедорожника Aurus

Все фото: https://drom.ru/s/qfT",1,0
303,137001,2019-05-03 16:50:03,"Раскрыт интерьер Mercedes-Benz S-Class следующего поколения

Подробнее: https://drom.ru/s/qUt",1,0
302,137032,2019-05-03 18:21:50,"Volkswagen: наши аккумуляторы смогут работать всю жизнь электромобиля

Подробнее: https://drom.ru/s/cRs",1,0
301,137122,2019-05-04 21:09:47,"Кроссоверная версия Kia Xceed замечена во время тестов

Подробнее: https://drom.ru/s/GeP",1,0
300,137147,2019-05-05 17:50:46,"Toyota Tundra пробежала без капитального ремонта 1,6 млн километров

Подробнее: https://drom.ru/s/Pgi",1,0
299,137167,2019-05-05 19:00:08,"У Chevrolet Camaro после обновления появилась «бюджетная» версия

Подробнее: https://drom.ru/s/KEd",1,0
298,137174,2019-05-05 20:19:15,"Полиция Абу-Даби обзавелась арабским суперкаром Lykan 
 
Подробнее: https://drom.ru/s/uiD",1,0
297,137189,2019-05-05 21:24:00,"Едем на Кавказ

Читайте новые заметки о путешествии: https://drom.ru/s/ikk",1,0
296,137193,2019-05-05 22:24:00,"Феноменальное по своей абсурдности ДТП произошло в Ингушетии: гаишники устроили погоню за угнанной Kia Rio, но не согласовали свои действия с другим экипажем, ехавшим в противоположном направлении. Напоминает известную сцену во французской комедии «Такси».",1,0
295,137270,2019-05-06 15:30:34,"Лёгкие фургоны и микроавтобусы МАЗ выходят на рынок

Подробнее: https://drom.ru/s/YIY",1,0
294,137282,2019-05-06 16:33:33,"ЗАЗ пустит имущество с молотка из-за долгов

Подробнее: https://drom.ru/s/Npl",1,0
293,137295,2019-05-06 17:30:01,"В Новосибирске на базе Marussia создадут новый спорткар

Подробнее: https://drom.ru/s/yYh",1,0
292,137311,2019-05-06 20:00:08,"В России упал спрос на праворульные «бэушки»

Подробнее: https://drom.ru/s/eyy",1,0
291,137332,2019-05-06 21:00:08,"Самые безумные Кайены в истории. Лучше, чем у Porsche

Смотрите весь список: https://drom.ru/s/M6q",1,0
290,137352,2019-05-06 22:26:10,"Названы самые популярные отечественные автомобили с пробегом

Вся десятка: https://drom.ru/s/6tt",1,0
289,137354,2019-05-06 22:30:44,Неудавшаяся попытка ограбления в Бразилии.,1,0
288,137483,2019-05-07 13:21:42,"Опубликована первая фотография конкурента Porsche Panamera от BMW

Подробнее: https://drom.ru/s/nv8",1,0
287,137498,2019-05-07 14:20:00,"«Авторевю» провело краш-тест Lada XRAY Cross

Результаты: https://drom.ru/s/MXX",1,0
286,137506,2019-05-07 15:30:01,"Toyota Prius 2016 года: комплектация S Touring Selection, чип-тюнинг и проблемы с дворниками.

Читайте новый отзыв от автовладельца: https://drom.ru/s/0fJ",1,0
285,137516,2019-05-07 16:30:02,"У полиции Армении появился патрульный Dodge Charger 

Подробнее: https://drom.ru/s/LxD",1,0
284,137541,2019-05-07 17:30:02,"#объявадня 
Jeep Grand Cherokee, 2012 год 
2 450 000 ₽ 
⠀ 
Всю информацию можете найти на сайте — https://drom.ru/s/isL",1,0
283,137555,2019-05-07 18:30:01,"Пора продавать Ford? Или покупать?

Читайте на сайте: https://drom.ru/s/hPZ",1,0
282,137559,2019-05-07 19:30:01,"Российским дорожникам разрешат класть асфальт в мороз, снег и дождь

Подробнее: https://drom.ru/s/0kl",1,0
281,137582,2019-05-07 20:30:01,"В небольшом американском городке Аугуста шериф спешил на вызов на патрульном Форде Краун Виктория, но забыл включить проблесковый маячок. На одном из перекрёстков такая оплошность привела к довольно нелепому ДТП. Никто серьёзно не пострадал.",1,0
280,137691,2019-05-08 14:18:01,"УАЗ начал продажи экспедиционного Хантера

Подробнее: https://drom.ru/s/vPm",1,0
279,137694,2019-05-08 15:11:43,"Китай разрешил вывоз подержанных автомобилей (это увеличит продажи новых)

Подробнее: https://drom.ru/s/LAa",1,0
278,137709,2019-05-08 16:43:55,"Toyota рассказала, сколько бы стоила Supra без участия BMW

Подробнее: https://drom.ru/s/DXU",1,0
277,137724,2019-05-08 17:56:41,"Спорткар Tagaz Aquila протестировал Стиг из Top Gear (не шутка)

Подробнее: https://drom.ru/s/Pym",1,0
276,137744,2019-05-08 20:09:06,"Tesla Model 3 смогла избежать столкновения благодаря автоматическому маневрированию

Смотрите видео: https://drom.ru/s/RXI",1,0
275,137755,2019-05-08 22:08:42,"Китайцы выпустили электрический минивэн на базе старого Альфарда

Подробнее: https://drom.ru/s/NL8",1,0
274,137822,2019-05-09 16:52:44,"Ветеран войны с полувековым водительским стажем впервые получил права в 96 лет

Подробнее: https://drom.ru/s/dEA",1,0
273,137837,2019-05-09 18:00:06,"Porsche заплатит €535 млн за махинации с дизельными двигателями

Подробнее: https://drom.ru/s/iSJ",1,0
272,137844,2019-05-09 19:52:01,"Сравниваем последний кабриолет ЗИЛ и первый кабриолет Аурус

Читайте на сайте: https://drom.ru/s/nFX",1,0
271,137849,2019-05-09 21:00:07,"Появились фото прототипа рестайлингового внедорожника Lexus GX

Все фото: https://drom.ru/s/msh",1,0
270,137887,2019-05-10 14:06:58,"FIAT Chrysler провёл конкурс среди студентов-дизайнеров: фото лучших работ

Все работы: https://drom.ru/s/6kW",1,0
269,137891,2019-05-10 15:10:00,"Стало известно, как будет называться серийный электрокар Honda с дизайном, как у «Айфонов»

Подробнее: https://drom.ru/s/EXA",1,0
268,137898,2019-05-10 16:20:00,"Volkswagen начал приём заказов на электромобиль ID.3

Подробнее: https://drom.ru/s/gWB",1,0
267,137902,2019-05-10 17:30:01,"Блог Рено Каптур. Что лучше: чип-тюнинг с «механикой» или «автоматом»? 
 
Читайте новый пост на сайте: https://drom.ru/s/yhQ",1,0
266,137906,2019-05-10 18:40:00,"Авторадиопутешествие на Горный Алтай из Кыштыма Челябинской области

Читайте новые заметки о путешествии: https://drom.ru/s/PkG",1,0
265,137932,2019-05-11 18:33:08,"Microsoft научит автомобили BMW разговаривать

Подробнее: https://drom.ru/s/NOn",1,0
264,137943,2019-05-11 19:39:21,"Самые продаваемые дизельные кроссоверы России: опубликован список

Смотрите по ссылке: https://drom.ru/s/eY5",1,0
263,137952,2019-05-11 21:22:04,"Исследование: насколько действительно экологичны электромобили?

Читать: https://drom.ru/s/gwc",1,0
262,137977,2019-05-12 20:07:29,"Nissan President 1978 года: сток против нестока.

Читайте новый отзыв от автовладельца: https://drom.ru/s/hdq",1,0
261,137980,2019-05-12 21:14:00,"Поездка в Финляндию на электромобиле Ниссан Лиф

Читайте новые заметки о путешествии: https://drom.ru/s/PQW",1,0
260,138006,2019-05-13 15:52:03,"Анархист. Тестируем самодельную «Ламбо» родом из СССР

Читайте на сайте: https://drom.ru/s/vs4",1,0
259,138013,2019-05-13 17:00:08,"Узаконить тюнинг можно будет через портал госуслуг

Подробнее: https://drom.ru/s/TdN",1,0
258,138021,2019-05-13 18:00:08,"В Японии начались тесты нового «поезда-пули». Он разгоняется до 360 км/ч

Подробнее: https://drom.ru/s/Adn",1,0
257,138046,2019-05-13 19:11:40,"В Белоруссии разработали новый сверхтяжелый тягач (гражданский)

Подробнее: https://drom.ru/s/myf",1,0
256,138054,2019-05-13 20:10:01,"Geely Atlas 2018 года: европеец с китайским акцентом.

Читайте новый отзыв от автовладельца: https://drom.ru/s/yzP",1,0
255,138067,2019-05-13 23:27:36,"Суд признал «обочечника» виновным в ДТП со встречным автомобилем

Подробнее: https://drom.ru/s/5Wr",1,0
254,138096,2019-05-14 12:45:46,"Прокуратура займется проверкой частных комплексов фотофиксации

Подробнее: https://drom.ru/s/a11",1,0
253,138105,2019-05-14 13:45:00,"Mazda объявила о разработке рядных 6-цилиндровых моторов. Марка стремится в премиум

Подробнее: https://drom.ru/s/RJW",1,0
252,138118,2019-05-14 14:45:00,"Авторынок в апреле: продолжение «чехарды» (снова минус)

Подробнее: https://drom.ru/s/B5d",1,0
251,138128,2019-05-14 15:45:00,"#объявадня 
Mazda RX-7, 1995 год 
1 200 000 ₽ 
⠀ 
Всю информацию можете найти на сайте — https://drom.ru/s/h99",1,0
250,138139,2019-05-14 17:00:23,"Citroen празднует 100-летие футуристическим электрокаром с ёмкой батареей

Подробнее о новинке: https://drom.ru/s/oDh",1,0
249,138155,2019-05-14 18:00:08,"Volkswagen работает над новым кроссовером на базе хэтчбека Polo

Подробнее: https://drom.ru/s/JfF",1,0
248,138158,2019-05-14 19:00:07,"Заправился некачественным топливом: как понять и что делать?

Читайте на сайте: https://drom.ru/s/BfH",1,0
247,138163,2019-05-14 20:00:06,"#объявыподписчиков 
Nissan Bluebird Sylphy, 2001 год 
285 000 ₽ 
 
Ссылка на объявление — https://drom.ru/s/MNX
Что думаете об этом автомобиле? Пишите своё мнение в комментариях",1,0
246,138234,2019-05-15 13:05:32,"Данные с датчиков ЭРА-ГЛОНАСС предложили собирать и хранить 
 
Подробнее: https://drom.ru/s/yQ1",1,0
245,138244,2019-05-15 14:14:04,"Toyota подала в правительство РФ заявку на подписание специнвестконтракта

Подробнее: https://drom.ru/s/l8X",1,0
244,138258,2019-05-15 15:00:06,"Минфин разрабатывает законопроект по отмене двух коэффициентов ОСАГО

Подробнее: https://drom.ru/s/aQW",1,0
243,138267,2019-05-15 16:01:00,"Таможня зафиксировала спад импорта и шквальный рост экспорта автомобилей

Подробнее: https://drom.ru/s/Chf",1,0
242,138277,2019-05-15 17:01:00,"Какие виды наземных парковок существуют в Японии?

Смотрите новое видео на канале Drom Fun: https://drom.ru/s/IFB",1,0
241,138286,2019-05-15 18:00:05,"#объявадня 
BMW 6-Series, 2003 год 
1 500 000 ₽ 
⠀ 
Всю информацию можете найти на сайте — https://drom.ru/s/dE3",1,0
240,138292,2019-05-15 19:00:09,"Дума в первом чтении одобрила увеличение срока для пьяных виновников ДТП до 15 лет

Подробнее: https://drom.ru/s/1kN",1,0
239,138306,2019-05-15 20:00:05,"«Спорт» за миллион: Vesta Sport против турбо-Рапида и Toyota GT86 (б/у)

Читайте на сайте: https://drom.ru/s/RFI",1,0
238,138354,2019-05-16 13:09:59,"Ввоз правого руля опять подорожает за счёт кратного роста стоимости СБКТС

Подробнее: https://drom.ru/s/4Pn",1,0
237,138372,2019-05-16 14:29:12,"Первый Haval русской сборки: объявлены комплектации

Подробнее: https://drom.ru/s/6Yq",1,0
236,138397,2019-05-16 15:30:01,"В Литве задержали автовоз из России, который «под прикрытием» новых авто вез вредную контрабанду (ВИДЕО)

Смотреть: https://drom.ru/s/SDX",1,0
235,138412,2019-05-16 16:30:02,"Новые украинские полицейские разбили больше половины патрульных Приусов

Подробнее: https://drom.ru/s/pvq",1,0
234,138439,2019-05-16 18:30:26,"На «АвтоВАЗе» зафиксировали масштабное хищение запчастей

Подробнее: https://drom.ru/s/3go",1,0
233,138475,2019-05-16 21:42:14,"Вся правда о каршеринге — новое видео на Дром Фан

Смотреть: https://drom.ru/s/mBg",1,0
232,138483,2019-05-16 22:44:16,"В гостях у «дяди Васи». Какой ремонт приносит больше денег?

Читайте на сайте: https://drom.ru/s/xLT",1,0
231,138530,2019-05-17 13:17:59,"Интерьер Volkswagen Golf раскрыт: больше никаких рендеров

Фото с подробностями: https://drom.ru/s/itt",1,0
230,138541,2019-05-17 14:34:05,"Готовящийся к запуску российский завод Haval «благословил» губернатор Тульской области

Подробнее: https://drom.ru/s/HU7",1,0
229,138554,2019-05-17 15:20:06,"Слишком быстрый: Ford ограничил скорость 280-сильному универсалу Focus ST нового поколения

Подробнее: https://drom.ru/s/237",1,0
228,138574,2019-05-17 17:03:32,"Toyota озвучила статистику продаж автомобилей с «механикой». Цифры удивляют

Смотрите сами: https://drom.ru/s/aPM",1,0
227,138580,2019-05-17 17:54:42,"Suzuki Jimny двух поколений (1981–2018 гг.). Маленький, да удаленький?

Читайте на сайте: https://drom.ru/s/WQO",1,0
226,138595,2019-05-17 19:00:10,"Один из крупнейших страховщиков ОСАГО лишился лицензии

Подробнее: https://drom.ru/s/npM",1,0
225,138644,2019-05-19 18:14:36,"В США полиция до сих пор использует Ford Mustang 1993 года 
 
Подробнее: https://drom.ru/s/msb",1,0
224,138650,2019-05-19 19:06:00,"Родстер «Крым»: жив и получит новый дизайн

Подробнее: https://drom.ru/s/i1I",1,0
223,138672,2019-05-19 20:06:00,"Россияне выбрали 23 автомобиля 2019 года

Подробнее: https://drom.ru/s/YQV",1,0
222,138685,2019-05-19 22:29:51,"Новые Skoda Superb и Octavia Combi лишились камуфляжа

Больше фото: https://drom.ru/s/3Tj",1,0
221,138721,2019-05-20 21:49:38,"Крутой папаша среди кроссоверов. Первый тест-драйв Kia Telluride

Читайте на сайте: https://drom.ru/s/lRG",1,0
220,138727,2019-05-20 22:54:56,"Нет на свете более безумного тюнера, чем Кей Миура — его обвесы Rocket Bunny делают машины неузнаваемы. Кто первый скажет — что за тачка перед нами?",1,0
219,138749,2019-05-20 23:40:00,"Представьте себе, что джин из волшебной лампы предлагает вам подарок: «Эволюшн» или «Эволюшн». Что вы выберете: Mitsubishi Lancer Evolution I 1992 или Mercedes-Benz 190E 2.5–16 Evolution II 1984?

Если кто-то (ну вдруг?) забыл, то мы напомним: у японского «Эвика» полный привод и двигатель 2.0 с 250-ю лошадьми, у немецкого — задний привод и мотор 2.5 с 235-. силами. Японских выпущено 5 тысяч экземпляров, немецких — ровно 502.",1,0
218,138808,2019-05-21 20:00:06,"Я сбил пешехода: что делать? 

Сбить человека — страшный сон для любого водителя. Есть немаленькие шансы сесть в тюрьму, даже если ехал себе спокойно и ничего не нарушал, а пешеход внезапно вынырнул из темноты прямо под колёса. Давайте же разберёмся, как правильно следует себя вести после аварии.

Алгоритм действий:

• Остановитесь, включите аварийную сигнализацию, выставите знак аварийной остановки, проверьте состояние здоровья других участников движения и при необходимости окажите первую помощь;

• Вызовите скорую, если есть подозрения на серьёзные травмы. Самостоятельно транспортировать человека следует только в самых крайних случаях (безлюдное место, отсутствие связи);

• Вызовите полицию, сообщите о случившемся и следуйте указаниям дежурного;

• Сделайте фото и видео с места ДТП, зафиксируйте положение машины, длину тормозного пути, состояние дороги, наличие помех, если они есть. Это поможет защитить свои права, если дело дойдёт до суда;

• Обменяйтесь контактами с очевидцами происшествия. Не забудьте про страхового комиссара или знакомого юриста, если таковые имеются;

• Когда будут составлять протокол, внимательно ознакомьтесь с содержанием данного документа, если есть возражения — пусть их зафиксируют.

Попадали ли вы или ваши знакомые в такие ДТП? Поделитесь своим опытом в комментариях!",1,0
217,138815,2019-05-21 21:08:26,"В Кемерово в понедельник сгорел (от слова совсем) автосалон «Сибимпекс», торговавший автомобилями Skoda и Hyundai. К счастью, люди не пострадали. У нас один вопрос...

Подробнее: https://drom.ru/s/DyC",1,0
216,138829,2019-05-21 23:00:07,"Провести 13 сезонов в смертельно опасных гонках – DONE
Лишиться в аварии уха – DONE
Полежать в коме – DONE
Сделать пластические операции из-за шрамов – DONE. 

Умереть в 70 лет от пневмонии...Ники Лауда, RIP!

https://drom.ru/s/WHC",1,0
215,138848,2019-05-22 08:04:47,"https://drom.ru/s/qq9
«К черту все электронные свистелки и перделки, верните мне старые добрые ламповые машины!». Кто просил? Специально для вас, новенький ЗИЛ-133ГЯ в продаже на drom.ru! Рама, мосты, понижайка, блокировки и никакой электроники и всего за 700к (плюс сотку с ПТС ? ). Как вам предложение?

#Объявадня",1,0
214,138879,2019-05-22 16:30:02,"Их неубиваемость овеяна легендами. Одно лишь упоминание некоторых конкретных моторов способно вызвать ностальгический вздох у «старовера» и недоверчивую ухмылку у подсевшего на литровую «турбопукалку» юнца. 
Что за звери — двигатели-«миллионники», и водятся ли они сейчас? 

Разбираемся в нашей новой статье.",1,1
213,138890,2019-05-22 18:55:23,"Что будет, если Audi TT RS поставить на подвеску от Q2 и злые колёса? Получится концептуальный TT Safari — ищите его на фестивале Wörthersee через неделю!",1,0
212,138905,2019-05-22 22:39:47,"#объявадня

500 сил за 500 тысяч — сразу понятно, что такое предложение может найтись только на Дальнем Востоке и в Сибири! «Марк» в сотом кузове на турбине Т04, по заверению продавца из Читы, едет четверть мили за 12 секунд.
Чита, кто не поленится и проверит?

https://drom.ru/s/Rv1",1,0
211,138926,2019-05-22 23:40:00,"Госавтоинспекция России и министерство Просвещения РФ придумали акцию — «живой хэштег „Сохраните детские жизни“». 
В 22 регионах дети выстраивались в форме одной из букв, написав #Сохранитедетскиежизни.
Давайте поможем гаишникам: какими ещё способами можно повысить безопасность дорожного движения?",1,0
210,138932,2019-05-23 01:30:02,"Сохрани на стену, чтобы не потерять.
Мы любим правду! Так любим, что на нашем сайте есть специальный сервис — проверка автомобиля по VIN. А чтобы понять насколько честен продавец на очной встрече, обращай внимание не только на то, что он говорит, но и на то, как он это делает. Наша инструкция «Признаки лжи» будет вам в помощь.",1,0
209,138955,2019-05-23 16:00:06,"Одни её презирают и люто ненавидят, сыпя унизительными эпитетами. Скучная, технически отсталая, переоценённая, автомобильное воплощение серой мышки. Но для адептов комфорта и надёжности — это икона, символ и эталон. Зовётся яблоко раздора — Toyota Camry. Проверяем мифы на примере седана третьего поколения (V30) в нашей новой статье.",1,1
208,138967,2019-05-23 21:40:29,"Будем честны, мы не в первый раз видим обвес в стиле «Я болид Формулы 1». Но, кажется, никогда это не выглядело настолько органично ? Вот только стоит TRD-версия, на минуточку, на $25к больше обычной, за которую нужно отдать $50-60к ??‍♂

Вопрос: что лучше купить — квартиру или новую «Супру»?

https://drom.ru/s/0DI",1,0
207,138985,2019-05-23 22:45:00,"Мы тут узнали, как выглядит педальный узел у Pagani Huayra (только читайте название модели правильно ?) и у нас сразу два вопроса.
1. Как на машине за полтора ляма баксов могут быть такие грязные коврики?
2. Как выглядит педальный узел у вас? Фотки в комменты!",1,0
206,139001,2019-05-23 23:59:00,"https://drom.ru/s/3B7

#объявадня

Редкая птица на «Дроме» — пожарный пикап на базе крузака! С первого взгляда похоже на безумный тюнинг, но это вполне серийный автомобиль — Land Cruiser 55 образца 1977 года, превращенный в пожарную машину прямо на заводе. Для таких модификаций японцы даже создали специальный код — FJ56.
Новость хорошая: заявленный пробег в 9 тысяч км похож на правду. Пожарные автомобили, в основном, стояли на дежурстве, лишь изредка покидая часть. Новость плохая: автомобиль находится в Благовещенске, не имеет номеров и вряд ли вы их получите. С другой стороны, ну кто будет ездить на этой музейной красоте?",1,0
205,139018,2019-05-24 07:36:43,У кого во дворе такой же беспредел? Скидывайте фотографии в комментарии. Автор самой эпичной фотки получит от нас лучи сочувствия!,1,0
204,139037,2019-05-24 14:25:38,"Сегодня в Москве наконец-то состоялась мировая премьера главной автомобильной новинки этого года в России — Renault Arcana. Стали известны все официальные подробности, технические характеристики и комплектации. В продажу Аркана поступит уже в июне, топовая версия будет стоить 1,5 миллиона рублей.

Подробнее об автомобиле читайте в нашей новой статье.",1,1
203,139065,2019-05-24 19:00:09,"Как узнать, что за суперкар пролетел мимо в ночи? Конечно, по задним фонарям! Кто сможет вспомнить марку и модель всех этих машин, тот красавчик! ✌?",1,0
202,139111,2019-05-24 21:07:53,"Горячие новости! Горячие и дурнопахнущие. Тойотовод из города Ахмадабад в Индии любовно измазал свою «Короллу» коровьим навозом — предполагается, что так в машине будет попрохладнее, ведь высохший навоз, реально, является отличным теплоизолятором.
Отметьте в комментах друга, чья машина заслуживает того же ?",1,0
