id,remoteId,createdAt,text,pageId
7073,114660265281161_2207708269309673,"2019-04-22 09:30:15","Ford Explorer 2016 года: отзыв об автомобиле-убийце.

Читайте новый отзыв от автовладельца: https://drom.ru/s/mkJ",1
7072,114660265281161_2207769645970202,"2019-04-22 10:30:14","#объявадня 
Porsche Cayenne, 2012 год 
4 500 000 ₽ 
⠀ 
Всю информацию можете найти на сайте — https://drom.ru/s/5FR",1
7071,114660265281161_2207857982628035,"2019-04-22 11:57:21","Завод ЗАЗ продает уникальный Lanos для кольцевых гонок

Подробнее: https://drom.ru/s/5Z2",1
7070,114660265281161_2207930225954144,"2019-04-22 13:01:15","Америка, как всегда, радует зрелищными полицейскими погонями — во Флориде на минувшей неделе гонялись за старым Nissan Altima. За рулём была женщина в наркотическом опьянении, с ней в салоне сидели две подружки, тоже «в хлам». По сообщению издания The Smoking Gun, когда женщин догнали и вытащили из машины, оказалось, что все трое — совершенно голые. В видео этого момента, к сожалению или к счастью, нет.",1
7069,114660265281161_2208879659192534,"2019-04-23 03:30:42","Работники Mazda отреставрировали Familia начала 80-х

Фото и подробности: https://drom.ru/s/mPC",1
7068,114660265281161_2208943052519528,"2019-04-23 04:35:12","Взорвавшаяся батарея уничтожила Tesla Model S и еще несколько автомобилей

Смотрите видео: https://drom.ru/s/sIt",1
7067,114660265281161_2208999052513928,"2019-04-23 05:32:01","Kia Soul со сменой поколений почти не подорожал

Подробнее: https://drom.ru/s/uTG",1
7066,114660265281161_2209048345842332,"2019-04-23 06:30:39","BMW X6 2009 года: долгая история покупки, разные ситуации в дилерских центрах  и почему язык не поворачивается называть Х6 девочкой.

Читайте новый отзыв от автовладельца: https://drom.ru/s/olg",1
7065,114660265281161_2209098192504014,"2019-04-23 07:30:12","Гибридные авто в России: какие, сколько и есть ли у них будущее?

Читайте на сайте: https://drom.ru/s/7AB",1
7064,114660265281161_2209149499165550,"2019-04-23 08:31:39","В России может появиться гибрид ОСАГО и каско

Первые подробности: https://drom.ru/s/lc0",1
7063,114660265281161_2209209582492875,"2019-04-23 09:30:15","#объявадня 
Ford Thunderbird, 1968 год 
3 300 000 ₽ 
⠀ 
Всю информацию можете найти на сайте — https://drom.ru/s/AGr",1
7062,114660265281161_2209393922474441,"2019-04-23 12:30:34","В Китае потребительница устроила сидячую забастовку в дилерском центре Mercedes-Benz прямо на капоте одного из автомобилей. История такая: девушка Ван Цянь купила Mercedes-Benz CLS на своё тридцатилетие и не успела выехать из автосалона, как двигатель дал течь масла. Она потребовала от дилера заменить автомобиль или вернуть деньги, дилер согласился лишь на замену двигателя. Ван Цянь не уступила, через несколько недель споров, пришла в автосалон, села на один из автомобилей и стала кричать на сотрудников центра. Заснятое видео моментально разлетелось по Сети. В процессе выяснилось, что менеджеры ещё и навязали девушке покупку автомобиля в кредит, не предупредив заранее, что это приводит к росту цены на $2200. Скандал дошёл до головного офиса Mercedes-Benz, компания уладила все разногласия с недовольной клиенткой, у провинившегося дилера отобрали лицензию.",1
7061,114660265281161_2210444722369361,"2019-04-24 03:40:14","Названы марки автомобилей, водители которых чаще всего нарушают правила

Смотрите список: https://drom.ru/s/fDK",1
7060,114660265281161_2210522092361624,"2019-04-24 05:04:20","Модельный ряд Mercedes-AMG получит важную особенность

Подробнее: https://drom.ru/s/Vcn",1
7059,114660265281161_2210573712356462,"2019-04-24 06:03:05","В России стареет парк легковых автомобилей

Подробнее: https://drom.ru/s/u52",1
7058,114660265281161_2210668295680337,"2019-04-24 07:49:25","Названы любимые автомобили российских чиновников

Весь список: https://drom.ru/s/DS2",1
7057,114660265281161_2210704182343415,"2019-04-24 08:31:37","Более 2 миллионов за хот-хэтч от Hyundai. Это много или мало?

Выясняем в нашем новом тест-драйве: https://drom.ru/s/YIn",1
7056,114660265281161_2210814002332433,"2019-04-24 10:30:34","Предел скорости на трассах предложили увеличить до 110 км/ч

Подробнее: https://drom.ru/s/KTT",1
7055,114660265281161_2210941305653036,"2019-04-24 12:13:22","Глава ГИБДД предложил приравнять детей к прицепам

Подробнее: https://drom.ru/s/x38",1
7054,114660265281161_2211019692311864,"2019-04-24 13:10:53","Ответственность за липовый техосмотр ужесточат

Подробнее: https://drom.ru/s/oNH",1
7053,114660265281161_2211854662228367,"2019-04-25 02:15:01","Toyota снимает с производства Mark X. Замены не будет

Подробнее: https://drom.ru/s/U5w",1
7052,114660265281161_2211968148883685,"2019-04-25 04:14:43","Первый Haval русской сборки: в каких версиях его предложат

Разбираемся: https://drom.ru/s/skb",1
7051,114660265281161_2212009695546197,"2019-04-25 05:01:28","Классический Toyota Land Cruiser J40 превратили в безумный хот-род

Смотрите видео и фото: https://drom.ru/s/eoB",1
7050,114660265281161_2212065155540651,"2019-04-25 06:02:17","Mercedes-Benz выкатил на тесты странный прототип

Подробнее: https://drom.ru/s/uhz",1
7049,114660265281161_2212118275535339,"2019-04-25 07:02:24","Skoda Octavia 2019 года: неожиданная смена Кашкай на Октавию, плюсы и минусы и итоговые впечатления спустя неделю после покупки

Читайте новый отзыв от автовладельца: https://drom.ru/s/BiD",1
7048,114660265281161_2212167615530405,"2019-04-25 08:01:41","Блог Рио Х-Лайн. Весенние будни русского корейца на службе у приморского журналиста

Читайте новый пост на сайте: https://drom.ru/s/Vq0",1
7047,114660265281161_2212217078858792,"2019-04-25 09:01:24","Mitsubishi прощается с легендарным внедорожником Pajero

Подробнее: https://drom.ru/s/p4D",1
7046,114660265281161_2213393022074531,"2019-04-26 03:51:41","Кроссовер Renault Kaptur обновился, но не подорожал

Подробнее: https://drom.ru/s/wFA",1
7045,114660265281161_2213440128736487,"2019-04-26 04:40:13","«Буханка» получила спецверсию для тяжелого бездорожья

Подробнее: https://drom.ru/s/xSU",1
7044,114660265281161_2213501558730344,"2019-04-26 05:40:10","ГИБДД готовит изменения: получить права станет сложнее

Подробнее: https://drom.ru/s/HKs",1
7043,114660265281161_2213542755392891,"2019-04-26 06:30:31","УАЗ обновил Патриот для полиции

Подробнее: https://drom.ru/s/sRj",1
7042,114660265281161_2213593188721181,"2019-04-26 07:30:21","В США полиция придумала, как отказаться от рискованных погоньъ

Подробности с видео: https://drom.ru/s/VLT",1
7041,114660265281161_2213643075382859,"2019-04-26 08:31:36","Toyota Camry 2001–2011 гг. (кузова XV30 и XV40). Принцессы на горошине

Читайте нашу новую статью: https://drom.ru/s/XlF",1
7040,114660265281161_2213698075377359,"2019-04-26 09:30:20","#объявадня 
Nissan Silvia, 1996 год 
1 000 000 ₽ 
⠀ 
Всю информацию можете найти на сайте — https://drom.ru/s/cAU",1
7039,114660265281161_2213888815358285,"2019-04-26 12:30:45","Задержанный за дебош выпал из полицейского «уазика» — это не умышленный побег, просто полицейские забыли закрыть дверцу.",1
7038,114660265281161_2215136835233483,"2019-04-27 08:36:31","Suzuki представил новый «глобальный» грузовик за 600 000 рублей

Подробнее о новинке: https://drom.ru/s/JlL",1
7037,114660265281161_2215183461895487,"2019-04-27 09:30:13","В Daimler AG удивились наличию Мерседесов и Майбахов у Ким Чен Ына

Подробнее: https://drom.ru/s/x7g",1
7036,114660265281161_2215444298536070,"2019-04-27 13:34:11","В Казани уничтожают «серые» автомобили Volkswagen

Подробнее: https://drom.ru/s/vG2",1
7035,114660265281161_2216656131748220,"2019-04-28 08:48:10","Первый тест-драйв Jeep Gladiator. Да, он нам понравился

Читайте на сайте: https://drom.ru/s/ilX",1
7034,114660265281161_2216772268403273,"2019-04-28 10:41:41","Как нам не потерять Сибирь и Дальний Восток, или Рассказ о судьбоносной поездке по военно-томской дороге

Читать: https://drom.ru/s/Lcq",1
7033,114660265281161_2216931648387335,"2019-04-28 12:57:02","Когда администрация города не способна привести дороги в нормальное состояние, в дело вступает народная инициатива. На видео Омск.",1
7032,114660265281161_2217967668283733,"2019-04-29 04:53:51","У Lada Granta изменились комплектации и цены

Подробнее: https://drom.ru/s/eg7",1
7031,114660265281161_2218025928277907,"2019-04-29 06:02:11","Honda Stepwgn 2015 года: качество, практичность и индивидуальность.

Читайте новый отзыв от автовладельца: https://drom.ru/s/E7Q",1
7030,114660265281161_2218076878272812,"2019-04-29 07:02:36","#объявадня 
Mitsubishi Pajero, 1997 год
2 000  000 ₽ 
⠀ 
Всю информацию можете найти на сайте — https://drom.ru/s/HP2",1
7029,114660265281161_2218126534934513,"2019-04-29 08:02:02","В гостях у «дяди Васи». Непредсказуемый ремонт. А как хорошо всё начиналось…

Читайте на сайте: https://drom.ru/s/frU",1
7028,114660265281161_2218214984925668,"2019-04-29 09:41:51","В России будет больше камер, фиксирующих нарушение средней скорости движения

Подробнее: https://drom.ru/s/FKD",1
7027,114660265281161_2218361481577685,"2019-04-29 12:03:00","Aurus задерживается: розничные продажи начнутся только в 2020 году

Подробнее: https://drom.ru/s/dGt",1
7026,114660265281161_2218435451570288,"2019-04-29 13:05:38","Горная дорога как аттракцион на выбывание.",1
7339,114660265281161_2219335354813631,"2019-04-30 03:14:52","В США с аукциона продали «останки» полностью сгоревшей Ferrari 90-х годов

Подробнее: https://drom.ru/s/FPl",1
7338,114660265281161_2219385731475260,"2019-04-30 04:10:10","БЕЛАЗ разработал двух «монстров» для подземных работ

Подробнее: https://drom.ru/s/BsX",1
7337,114660265281161_2219453138135186,"2019-04-30 05:10:11","Серийную версию Renault Arkana покажут в конце мая

Подробнее: https://drom.ru/s/Ewx",1
7336,114660265281161_2219505911463242,"2019-04-30 06:08:51","BMW 3-Series 2018 года: откровение в плане удовольствия от езды.

Читайте новый отзыв от автовладельца: https://drom.ru/s/et3",1
7335,114660265281161_2219548771458956,"2019-04-30 07:01:55","В строительство нового кольца вокруг Москвы придётся вложить ещё 20 млрд рублей

Подробнее: https://drom.ru/s/ieF",1
7334,114660265281161_2219596751454158,"2019-04-30 08:01:54","#объявадня 
Lexus GS300, 2006 год 
1 100 000 ₽ 
⠀ 
Всю информацию можете найти на сайте — https://drom.ru/s/12i",1
7333,114660265281161_2219646194782547,"2019-04-30 09:01:47","Кабан с рюкзаком. Тест нового Kia Soul

Читайте на сайте: https://drom.ru/s/2nI",1
7332,114660265281161_2221200774627089,"2019-05-01 09:23:12","Geely выпустил первый в мире грузовик с двигателем на метаноле

Подробнее: https://drom.ru/s/z9k",1
7331,114660265281161_2221263957954104,"2019-05-01 10:30:15","Мантуров раскрыл особенности военных кабриолетов Aurus

Подробнее: https://drom.ru/s/sSm",1
7330,114660265281161_2221329201280913,"2019-05-01 11:30:13","Mercedes-AMG откажется от заднеприводных моделей

Подробнее: https://drom.ru/s/1mB",1
7329,114660265281161_2222596831154150,"2019-05-02 07:19:48","На параде Победы покажут «Ниву»-пикап с крупнокалиберным пулемётом

Подробнее: https://drom.ru/s/0I0",1
7328,114660265281161_2222713131142520,"2019-05-02 09:32:19","Дизайнер из Германии разработал альтернативный E-Class — в стиле культового W115

Фото и видео: https://drom.ru/s/Rmq",1
7327,114660265281161_2222773361136497,"2019-05-02 10:34:58","Министр «засветил» дизайн секретного внедорожника Aurus

Все фото: https://drom.ru/s/XTa",1
7326,114660265281161_2224121441001689,"2019-05-03 06:49:59","Раскрыт интерьер Mercedes-Benz S-Class следующего поколения

Подробнее: https://drom.ru/s/o5e",1
7325,114660265281161_2224207280993105,"2019-05-03 08:21:50","Volkswagen: наши аккумуляторы смогут работать всю жизнь электромобиля

Подробнее: https://drom.ru/s/5xP",1
7324,114660265281161_2225908037489696,"2019-05-04 11:09:49","Кроссоверная версия Kia Xceed замечена во время тестов

Подробнее: https://drom.ru/s/h4n",1
7323,114660265281161_2227336560680177,"2019-05-05 07:50:50","Toyota Tundra пробежала без капитального ремонта 1,6 млн километров

Подробнее: https://drom.ru/s/ezF",1
7322,114660265281161_2227403814006785,"2019-05-05 09:02:04","У Chevrolet Camaro после обновления появилась «бюджетная» версия

Подробнее: https://drom.ru/s/1L9",1
7321,114660265281161_2227479710665862,"2019-05-05 10:19:50","Полиция Абу-Даби обзавелась арабским суперкаром Lykan

Подробнее: https://drom.ru/s/baR",1
7320,114660265281161_2227549320658901,"2019-05-05 11:20:10","Едем на Кавказ

Читайте новые заметки о путешествии: https://drom.ru/s/mus",1
7319,114660265281161_2227632497317250,"2019-05-05 12:30:25","Феноменальное по своей абсурдности ДТП произошло в Ингушетии: гаишники устроили погоню за угнанной Kia Rio, но не согласовали свои действия с другим экипажем, ехавшим в противоположном направлении. Напоминает известную сцену во французской комедии «Такси».",1
7318,114660265281161_2228838897196610,"2019-05-06 05:31:53","Лёгкие фургоны и микроавтобусы МАЗ выходят на рынок

Подробнее: https://drom.ru/s/csZ",1
7317,114660265281161_2228896703857496,"2019-05-06 06:33:32","ЗАЗ пустит имущество с молотка из-за долгов

Подробнее: https://drom.ru/s/DeE",1
7316,114660265281161_2229042653842901,"2019-05-06 09:21:32","В Новосибирске на базе Marussia создадут новый спорткар

Подробнее: https://drom.ru/s/vDO",1
7315,114660265281161_2229078623839304,"2019-05-06 10:01:06","В России упал спрос на праворульные «бэушки»

Подробнее: https://drom.ru/s/2gk",1
7314,114660265281161_2229142483832918,"2019-05-06 11:01:20","Самые безумные Кайены в истории. Лучше, чем у Porsche

Смотрите весь список: https://drom.ru/s/h3B",1
7313,114660265281161_2229237860490047,"2019-05-06 12:26:12","Названы самые популярные отечественные автомобили с пробегом

Вся десятка: https://drom.ru/s/3cG",1
7312,114660265281161_2229318180482015,"2019-05-06 13:30:16","Неудавшаяся попытка ограбления в Бразилии.",1
7311,114660265281161_2230220503725116,"2019-05-07 03:17:22","Опубликована первая фотография конкурента Porsche Panamera от BMW

Подробнее: https://drom.ru/s/e9Z",1
7310,114660265281161_2230284987052001,"2019-05-07 04:20:13","«Авторевю» провело краш-тест Lada XRAY Cross

Результаты: https://drom.ru/s/fwN",1
7309,114660265281161_2230346800379153,"2019-05-07 05:31:56","Toyota Prius 2016 года: комплектация S Touring Selection, чип-тюнинг и проблемы с дворниками.

Читайте новый отзыв от автовладельца: https://drom.ru/s/iCK",1
7308,114660265281161_2230399913707175,"2019-05-07 06:30:32","У полиции Армении появился патрульный Dodge Charger 

Подробнее: https://drom.ru/s/xYE",1
7307,114660265281161_2230451740368659,"2019-05-07 07:30:24","#объявадня 
Jeep Grand Cherokee, 2012 год 
2 450 000 ₽ 
⠀ 
Всю информацию можете найти на сайте — https://drom.ru/s/GD4",1
7306,114660265281161_2230505970363236,"2019-05-07 08:32:00","Пора продавать Ford? Или покупать?

Читайте на сайте: https://drom.ru/s/K5I",1
7305,114660265281161_2230558987024601,"2019-05-07 09:30:21","Российским дорожникам разрешат класть асфальт в мороз, снег и дождь

Подробнее: https://drom.ru/s/s7p",1
7304,114660265281161_2230616077018892,"2019-05-07 10:30:31","В небольшом американском городке Аугуста шериф спешил на вызов на патрульном Форде Краун Виктория, но забыл включить проблесковый маячок. На одном из перекрёстков такая оплошность привела к довольно нелепому ДТП. Никто серьёзно не пострадал.",1
7303,114660265281161_2231822133564953,"2019-05-08 04:18:15","УАЗ начал продажи экспедиционного Хантера

Подробнее: https://drom.ru/s/O5W",1
7302,114660265281161_2231869143560252,"2019-05-08 05:12:06","Китай разрешил вывоз подержанных автомобилей (это увеличит продажи новых)

Подробнее: https://drom.ru/s/Vu6",1
7301,114660265281161_2231944273552739,"2019-05-08 06:43:54","Toyota рассказала, сколько бы стоила Supra без участия BMW

Подробнее: https://drom.ru/s/JeH",1
7300,114660265281161_2232005503546616,"2019-05-08 07:56:45","Спорткар Tagaz Aquila протестировал Стиг из Top Gear (не шутка)

Подробнее: https://drom.ru/s/E5E",1
7299,114660265281161_2232125806867919,"2019-05-08 10:09:05","Tesla Model 3 смогла избежать столкновения благодаря автоматическому маневрированию

Смотрите видео: https://drom.ru/s/qo6",1
7298,114660265281161_2232260436854456,"2019-05-08 12:08:45","Китайцы выпустили электрический минивэн на базе старого Альфарда

Подробнее: https://drom.ru/s/wcZ",1
7297,114660265281161_2233499120063921,"2019-05-09 06:51:34","Ветеран войны с полувековым водительским стажем впервые получил права в 96 лет
 
Подробнее: https://drom.ru/s/wHY",1
7296,114660265281161_2233564480057385,"2019-05-09 08:01:47","Porsche заплатит €535 млн за махинации с дизельными двигателями

Подробнее: https://drom.ru/s/wqs",1
7295,114660265281161_2233664186714081,"2019-05-09 09:52:05","Сравниваем последний кабриолет ЗИЛ и первый кабриолет Аурус

Читайте на сайте: https://drom.ru/s/Rnz",1
7294,114660265281161_2233734633373703,"2019-05-09 11:01:25","Появились фото прототипа рестайлингового внедорожника Lexus GX

Все фото: https://drom.ru/s/3DA",1
7293,114660265281161_2235012029912630,"2019-05-10 04:07:04","FIAT Chrysler провёл конкурс среди студентов-дизайнеров: фото лучших работ

Все работы: https://drom.ru/s/wVp",1
7292,114660265281161_2235073783239788,"2019-05-10 05:10:14","Стало известно, как будет называться серийный электрокар Honda с дизайном, как у «Айфонов»

Подробнее: https://drom.ru/s/bDm",1
7291,114660265281161_2235150306565469,"2019-05-10 06:20:16","Volkswagen начал приём заказов на электромобиль ID.3

Подробнее: https://drom.ru/s/U0G",1
7290,114660265281161_2235241873222979,"2019-05-10 07:30:30","Блог Рено Каптур. Что лучше: чип-тюнинг с «механикой» или «автоматом»? 

Читайте новый пост на сайте: https://drom.ru/s/LSH",1
7289,114660265281161_2235311059882727,"2019-05-10 08:40:15","Авторадиопутешествие на Горный Алтай из Кыштыма Челябинской области

Читайте новые заметки о путешествии: https://drom.ru/s/GBe",1
7288,114660265281161_2237137196366780,"2019-05-11 08:33:15","Microsoft научит автомобили BMW разговаривать

Подробнее: https://drom.ru/s/kON",1
7287,114660265281161_2237198253027341,"2019-05-11 09:39:15","Самые продаваемые дизельные кроссоверы России: опубликован список

Смотрите по ссылке: https://drom.ru/s/i8S",1
7286,114660265281161_2237315709682262,"2019-05-11 11:22:03","Исследование: насколько действительно экологичны электромобили?

Читать: https://drom.ru/s/DwR",1
7285,114660265281161_2238905266189973,"2019-05-12 10:07:26","Nissan President 1978 года: сток против не стока.

Читайте новый отзыв от автовладельца: https://drom.ru/s/0jC",1
7284,114660265281161_2238973826183117,"2019-05-12 11:10:15","Поездка в Финляндию на электромобиле Ниссан Лиф

Читайте новые заметки о путешествии: https://drom.ru/s/6aa",1
7283,114660265281161_2240341349379698,"2019-05-13 05:51:56","Анархист. Тестируем самодельную «Ламбо» родом из СССР

Читайте на сайте: https://drom.ru/s/eiU",1
7282,114660265281161_2240402072706959,"2019-05-13 07:02:20","Узаконить тюнинг можно будет через портал госуслуг

Подробнее: https://drom.ru/s/D5H",1
7281,114660265281161_2240452652701901,"2019-05-13 08:02:03","В Японии начались тесты нового «поезда-пули». Он разгоняется до 360 км/ч

Подробнее: https://drom.ru/s/SVJ",1
7280,114660265281161_2240514499362383,"2019-05-13 09:11:45","В Белоруссии разработали новый сверхтяжелый тягач (гражданский)

Подробнее: https://drom.ru/s/iOy",1
7279,114660265281161_2240567079357125,"2019-05-13 10:10:15","Geely Atlas 2018 года: европеец с китайским акцентом.

Читайте новый отзыв от автовладельца: https://drom.ru/s/E36",1
7278,114660265281161_2240794709334362,"2019-05-13 13:27:34","Суд признал «обочечника» виновным в ДТП со встречным автомобилем

Подробнее: https://drom.ru/s/6UE",1
7277,114660265281161_2241715642575602,"2019-05-14 02:45:53","Прокуратура займется проверкой частных комплексов фотофиксации

Подробнее: https://drom.ru/s/zZ9",1
7276,114660265281161_2241778145902685,"2019-05-14 03:45:14","Mazda объявила о разработке рядных 6-цилиндровых моторов. Марка стремится в премиум

Подробнее: https://drom.ru/s/7EY",1
7275,114660265281161_2241835425896957,"2019-05-14 04:45:14","Авторынок в апреле: продолжение «чехарды» (снова минус)

Подробнее: https://drom.ru/s/Kxp",1
7274,114660265281161_2241895465890953,"2019-05-14 05:45:13","#объявадня 
Mazda RX-7, 1995 год
1 200 000 ₽ 
⠀ 
Всю информацию можете найти на сайте — https://drom.ru/s/a5D",1
7273,114660265281161_2241952059218627,"2019-05-14 06:45:15","Citroen празднует 100-летие футуристическим электрокаром с ёмкой батареей

Подробнее о новинке: https://drom.ru/s/2bz",1
7272,114660265281161_2242024892544677,"2019-05-14 08:02:32","Volkswagen работает над новым кроссовером на базе хэтчбека Polo

Подробнее: https://drom.ru/s/TOj",1
7271,114660265281161_2242080429205790,"2019-05-14 09:02:03","Заправился некачественным топливом: как понять и что делать?

Читайте на сайте: https://drom.ru/s/SKJ",1
7270,114660265281161_2243308065749693,"2019-05-15 03:05:34","Данные с датчиков ЭРА-ГЛОНАСС предложили собирать и хранить

Подробнее: https://drom.ru/s/e1W",1
7269,114660265281161_2243397229074110,"2019-05-15 04:14:03","Toyota подала в правительство РФ заявку на подписание специнвестконтракта

Подробнее: https://drom.ru/s/cV9",1
7268,114660265281161_2243455929068240,"2019-05-15 05:02:42","Минфин разрабатывает законопроект по отмене двух коэффициентов ОСАГО

Подробнее: https://drom.ru/s/fuY",1
7267,114660265281161_2243517572395409,"2019-05-15 06:03:46","Таможня зафиксировала спад импорта и шквальный рост экспорта автомобилей

Подробнее: https://drom.ru/s/dDA",1
7266,114660265281161_2243568655723634,"2019-05-15 07:03:25","Какие виды наземных парковок существуют в Японии?

Смотрите новое видео на канале Drom Fun: https://drom.ru/s/Czg",1
7265,114660265281161_2243621585718341,"2019-05-15 08:02:06","#объявадня 
BMW 6-Series, 2003 год
1 500 000 ₽ 
⠀ 
Всю информацию можете найти на сайте — https://drom.ru/s/bdK",1
7264,114660265281161_2243674442379722,"2019-05-15 09:02:50","Дума в первом чтении одобрила увеличение срока для пьяных виновников ДТП до 15 лет

Подробнее: https://drom.ru/s/SME",1
7263,114660265281161_2243733215707178,"2019-05-15 10:01:47","«Спорт» за миллион: Vesta Sport против турбо-Рапида и Toyota GT86 (б/у)

Читайте на сайте: https://drom.ru/s/qNR",1
7262,114660265281161_2245030508910782,"2019-05-16 03:09:51","Ввоз правого руля опять подорожает за счёт кратного роста стоимости СБКТС

Подробнее: https://drom.ru/s/iSq",1
7261,114660265281161_2245113692235797,"2019-05-16 04:29:12","Первый Haval русской сборки: объявлены комплектации

Подробнее: https://drom.ru/s/OP0",1
7260,114660265281161_2245179455562554,"2019-05-16 05:32:12","В Литве задержали автовоз из России, который «под прикрытием» новых авто вез вредную контрабанду (ВИДЕО)

Смотреть: https://drom.ru/s/bDa",1
7259,114660265281161_2245236915556808,"2019-05-16 06:30:40","Новые украинские полицейские разбили больше половины патрульных Приусов

Подробнее: https://drom.ru/s/epl",1
7258,114660265281161_2245351735545326,"2019-05-16 08:31:41","На «АвтоВАЗе» зафиксировали масштабное хищение запчастей

Подробнее: https://drom.ru/s/vCM",1
7257,114660265281161_2245556102191556,"2019-05-16 11:42:20","Вся правда о каршеринге — новое видео на Дром Фан

Смотреть: https://drom.ru/s/E6Y",1
7256,114660265281161_2245638372183329,"2019-05-16 12:44:21","В гостях у «дяди Васи». Какой ремонт приносит больше денег?

Читайте на сайте: https://drom.ru/s/pDl",1
7255,114660265281161_2246677658746067,"2019-05-17 03:17:53","Интерьер Volkswagen Golf раскрыт: больше никаких рендеров

Фото с подробностями: https://drom.ru/s/An3",1
7254,114660265281161_2246754742071692,"2019-05-17 04:34:02","Готовящийся к запуску российский завод Haval «благословил» губернатор Тульской области

Подробнее: https://drom.ru/s/IMu",1
7253,114660265281161_2246803045400195,"2019-05-17 05:19:52","Слишком быстрый: Ford ограничил скорость 280-сильному универсалу Focus ST нового поколения

Подробнее: https://drom.ru/s/mDs",1
7252,114660265281161_2246900992057067,"2019-05-17 07:04:30","Toyota озвучила статистику продаж автомобилей с «механикой». Цифры удивляют

Смотрите сами: https://drom.ru/s/m2c",1
7251,114660265281161_2246944952052671,"2019-05-17 07:54:43","Suzuki Jimny двух поколений (1981–2018 гг.). Маленький, да удаленький?

Читайте на сайте: https://drom.ru/s/GoF",1
7250,114660265281161_2247007915379708,"2019-05-17 09:03:04","Один из крупнейших страховщиков ОСАГО лишился лицензии

Подробнее: https://drom.ru/s/EYl",1
7249,114660265281161_2250285148385318,"2019-05-19 08:13:18","В США полиция до сих пор использует Ford Mustang 1993 года

Подробнее: https://drom.ru/s/4kX",1
7248,114660265281161_2250331438380689,"2019-05-19 09:02:34","Родстер «Крым»: жив и получит новый дизайн

Подробнее: https://drom.ru/s/4uR",1
7247,114660265281161_2250395341707632,"2019-05-19 10:01:22","Россияне выбрали 23 автомобиля 2019 года

Подробнее: https://drom.ru/s/wzG",1
7246,114660265281161_2250585801688586,"2019-05-19 12:29:47","Новые Skoda Superb и Octavia Combi лишились камуфляжа

Больше фото: https://drom.ru/s/MQW",1
7245,114660265281161_2252204294860070,"2019-05-20 11:49:44","Крутой папаша среди кроссоверов. Первый тест-драйв Kia Telluride

Читайте на сайте: https://drom.ru/s/fZr",1
7244,114660265281161_2255469691200197,"2019-05-22 10:43:13","Новая Toyota Supra получила «правильный» тюнинг от TRD. Цена, правда, кусается

Все фото: https://drom.ru/s/ZzA",1
7243,114660265281161_2255526701194496,"2019-05-22 11:30:26","Топливный союз бьёт тревогу: оптовые цены на бензин стремительно растут

Подробнее: https://drom.ru/s/Ah8",1
7242,114660265281161_2255563054524194,"2019-05-22 12:02:24","КАМАЗ сертифицировал грузовик нового поколения — с кабиной от Актроса

Подробнее: https://drom.ru/s/B9Z",1
7241,114660265281161_2255597697854063,"2019-05-22 12:30:27","ГИБДД начнёт выявлять автомобили-двойники

Подробнее: https://drom.ru/s/1Qm",1
7240,114660265281161_2256672161079950,"2019-05-23 04:01:16","Land Cruiser Prado потерял лидерство на авторынке Дальнего Востока

Подробнее: https://drom.ru/s/KCE",1
7239,114660265281161_2256730327740800,"2019-05-23 05:03:37","Toyota возродила модель Granvia

Подробнее: https://drom.ru/s/WeI",1
7238,114660265281161_2256786664401833,"2019-05-23 06:04:33","В России начались продажи Zotye T600 с заводским ГБО

Подробнее: https://drom.ru/s/rbA",1
7237,114660265281161_2258303067583526,"2019-05-24 03:40:14","Mercedes-Benz SL 500 «Волкодав»: зверь в ретрошкуре

Больше фото и история этого авто: https://drom.ru/s/cVS",1
7236,114660265281161_2258395364240963,"2019-05-24 05:09:23","В Беларуси начались продажи конкурентов ГАЗели от МАЗа

Подробнее: https://drom.ru/s/GXw",1
7235,114660265281161_2258452454235254,"2019-05-24 06:10:14","Официально: автомобили Ravon будут собирать в России

Подробнее: https://drom.ru/s/Esn",1
7234,114660265281161_2258503640896802,"2019-05-24 07:10:14","Тахографы задействуют в предрейсовом контроле

Подробнее: https://drom.ru/s/PvJ",1
7233,114660265281161_2258558407557992,"2019-05-24 08:10:15","В России объявлен массовый отзыв Ford Explorer — очень опасный дефект подвески

Подробнее: https://drom.ru/s/Tc5",1
7231,114660265281161_2260227614057738,"2019-05-25 08:45:39","Как реклама Volvo выглядит в США и в Польше: сколько отличий вы найдете и как, думаете, эта реклама будет выглядеть в России?",1
7232,114660265281161_2260227640724402,"2019-05-25 08:45:39","Как реклама Volvo выглядит в США и в Польше: сколько отличий вы найдете и как, думаете, эта реклама будет выглядеть в России?",1
7230,114660265281161_2260256050721561,"2019-05-25 09:15:11","Иногда гаишником быть не так уж и плохо...",1
7229,114660265281161_2260286950718471,"2019-05-25 09:46:11","«Народный арт-перформанс» — житель Хабаровска в знак протеста против длительного отключения воды в его доме решил устроить заплыв в строительном котловане, который раскинулся посреди дороги.",1
7228,114660265281161_2260315587382274,"2019-05-25 10:15:16","Ravon на «Дервейсе»: мы узнали модели!

Подробнее: https://drom.ru/s/pDO",1
7227,114660265281161_2260381147375718,"2019-05-25 11:15:15","ГИБДД научится автоматически выявлять «лишенцев» на дорогах

Подробнее: https://drom.ru/s/PYp",1
